sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms
VCURIOSITY_31,Set_10_orig_matte_0.glb,-1,,,,,,,222.4290607524108,328.2279738608291,,,,1760044893603
VCURIOSITY_31,Set_10_orig_matte_0.glb,3,1760044911549-877323_before.png,1760044911549-877323_after.png,227.4290607524108,328.2279738608291,5,0,,,1760044911549,1760044911602,53,1760044911608
VCURIOSITY_31,Set_10_orig_matte_0.glb,3,1760044912285-546800_before.png,1760044912285-546800_after.png,232.4290607524108,328.22797386082914,5,0,,,1760044912285,1760044912338,53,1760044912342
VCURIOSITY_31,Set_10_orig_matte_0.glb,3,1760044912478-150604_before.png,1760044912478-150604_after.png,237.42906075241078,328.22797386082914,5,0,,,1760044912478,1760044912531,53,1760044912534
VCURIOSITY_31,Set_10_orig_matte_0.glb,3,1760044912717-879006_before.png,1760044912717-879006_after.png,242.42906075241078,328.22797386082914,5,0,,,1760044912717,1760044912770,53,1760044912764
VCURIOSITY_31,Set_10_orig_matte_0.glb,3,1760044912942-14604_before.png,1760044912942-14604_after.png,247.42906075241078,328.22797386082914,5,0,,,1760044912942,1760044912994,52,1760044912997
VCURIOSITY_31,Set_10_orig_matte_0.glb,3,1760044913166-461150_before.png,1760044913166-461150_after.png,252.42906075241075,328.22797386082914,5,0,,,1760044913166,1760044913224,58,1760044913224
VCURIOSITY_31,Set_10_orig_matte_0.glb,3,1760044913438-756094_before.png,1760044913438-756094_after.png,257.4290607524108,328.22797386082914,5,0,,,1760044913438,1760044913490,52,1760044913493
VCURIOSITY_31,Set_10_orig_matte_0.glb,3,1760044913614-936317_before.png,1760044913614-936317_after.png,262.4290607524108,328.22797386082914,5,0,,,1760044913614,1760044913667,53,1760044913671
VCURIOSITY_31,Set_10_orig_matte_0.glb,3,1760044913918-201865_before.png,1760044913918-201865_after.png,267.4290607524108,328.22797386082914,5,0,,,1760044913918,1760044913975,57,1760044913979
