sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms
VCURIOSITY_29,Set_10_elong_matte_2.glb,-1,,,,,,,298.2086680881048,338.3652851132136,,,,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,1,1759713122058-53970_before.png,1759713122058-53970_after.png,299.83756647831376,340.7925202746558,1.628898390208974,2.4272351614422405,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,1,1759713123738-545321_before.png,1759713123738-545321_after.png,301.2325185,343.33423132594186,1.394952063156211,2.541711051286029,,,1.75971E+12,1.75971E+12,55,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713124297-298532_before.png,1759713124297-298532_after.png,299.83756647831376,340.7925202746558,-1.394952063,-2.541711051,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713124585-716036_before.png,1759713124585-716036_after.png,298.2086680881048,338.3652851132136,-1.62889839,-2.427235161,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713126089-334918_before.png,1759713126089-334918_after.png,296.3410010685859,336.07253527924104,-1.86766702,-2.292749834,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713126297-750402_before.png,1759713126297-750402_after.png,294.2317823277716,333.93534903179284,-2.109218741,-2.137186247,,,1.75971E+12,1.75971E+12,57,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713126474-750016_before.png,1759713126474-750016_after.png,291.88150681841284,331.97567932639527,-2.350275509,-1.959669705,,,1.75971E+12,1.75971E+12,55,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713126649-396720_before.png,1759713126649-396720_after.png,289.29534273533125,330.2159902,-2.586164083,-1.759689167,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713126825-194632_before.png,1759713126825-194632_after.png,286.4845651560521,328.6786956204022,-2.810777579,-1.537294539,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713126985-498233_before.png,1759713126985-498233_after.png,283.4678342257465,327.3853928516934,-3.01673093,-1.293302769,,,1.75971E+12,1.75971E+12,57,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713127161-19666_before.png,1759713127161-19666_after.png,280.27205732317447,326.35591261913333,-3.195776903,-1.029480233,,,1.75971E+12,1.75971E+12,55,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713127321-323494_before.png,1759713127321-323494_after.png,276.93255013666976,325.60725490002216,-3.339507187,-0.748657719,,,1.75971E+12,1.75971E+12,50,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713127482-476806_before.png,1759713127482-476806_after.png,273.49226460274485,325.1525226979187,-3.440285534,-0.454732202,,,1.75971E+12,1.75971E+12,55,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713127641-801854_before.png,1759713127641-801854_after.png,270.00000000000006,324.99999999999994,-3.492264603,-0.152522698,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713127801-393767_before.png,1759713127801-393767_after.png,266.50773539725515,325.15252269791864,-3.492264603,0.1525226979186982,,,1.75971E+12,1.75971E+12,55,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713127961-863633_before.png,1759713127961-863633_after.png,263.06744986333024,325.60725490002216,-3.440285534,0.4547322021035143,,,1.75971E+12,1.75971E+12,58,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713128138-144529_before.png,1759713128138-144529_after.png,259.7279426768255,326.35591261913333,-3.339507187,0.7486577191111792,,,1.75971E+12,1.75971E+12,50,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713128313-392063_before.png,1759713128313-392063_after.png,256.53216577425343,327.3853928516934,-3.195776903,1.0294802325599903,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713128617-91773_before.png,1759713128617-91773_after.png,253.5154348439479,328.6786956204022,-3.01673093,1.293302768708827,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713128827-5737_before.png,1759713128827-5737_after.png,250.7046572646687,330.2159902,-2.810777579,1.537294538705737,,,1.75971E+12,1.75971E+12,61,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713128985-935468_before.png,1759713128985-935468_after.png,248.11849318158716,331.97567932639527,-2.586164083,1.7596891672872061,,,1.75971E+12,1.75971E+12,58,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713129145-810633_before.png,1759713129145-810633_after.png,245.76821767222833,333.9353490317928,-2.350275509,1.9596697053975731,,,1.75971E+12,1.75971E+12,50,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713129321-768635_before.png,1759713129321-768635_after.png,243.6589989,336.07253527924104,-2.109218741,2.1371862474481986,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713129481-312822_before.png,1759713129481-312822_after.png,241.79133191189513,338.36528511321353,-1.86766702,2.2927498339724934,,,1.75971E+12,1.75971E+12,55,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713129641-656542_before.png,1759713129641-656542_after.png,240.16243352168613,340.7925202746558,-1.62889839,2.4272351614422405,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713129802-151174_before.png,1759713129802-151174_after.png,238.7674814585299,343.33423132594186,-1.394952063,2.541711051286029,,,1.75971E+12,1.75971E+12,54,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713129961-877866_before.png,1759713129961-877866_after.png,237.60064344983874,345.9715373546067,-1.166838009,2.6373060286648524,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713130121-659846_before.png,1759713130121-659846_after.png,236.65588901743297,348.6866458277166,-0.944754432,2.7151084731099218,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713130297-225037_before.png,1759713130297-225037_after.png,235.92760226599958,351.46274236785905,-0.728286751,2.7760965401424755,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713130457-73169_before.png,1759713130457-73169_after.png,235.41102581934194,354.28383386858695,-0.516576447,2.8210915007279027,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713130633-956185_before.png,1759713130633-956185_after.png,235.1025678246354,357.13456213710475,-0.308457995,2.8507282685177415,,,1.75971E+12,1.75971E+12,60,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713130826-715818_before.png,1759713130826-715818_after.png,234.99999999999986,0,-0.102567825,2.8654378628952486,,,1.75971E+12,1.75971E+12,54,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713131290-255601_before.png,1759713131290-255601_after.png,235.1025678246354,2.8654378628953054,0.10256782463557101,2.8654378628953054,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,1,1759713132441-28561_before.png,1759713132441-28561_after.png,234.99999999999986,0,-0.102567825,-2.865437863,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,1,1759713132633-182353_before.png,1759713132633-182353_after.png,235.1025678246354,357.13456213710475,0.10256782463557101,-2.865437863,,,1.75971E+12,1.75971E+12,55,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,1,1759713132810-167450_before.png,1759713132810-167450_after.png,235.41102581934194,354.28383386858695,0.3084579947064867,-2.850728269,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,1,1759713133001-324590_before.png,1759713133001-324590_after.png,235.92760226599958,351.46274236785905,0.5165764466576093,-2.821091501,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713133259-338619_before.png,1759713133259-338619_after.png,235.41102581934194,354.28383386858695,-0.516576447,2.8210915007279027,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713133449-73484_before.png,1759713133449-73484_after.png,235.1025678246354,357.13456213710475,-0.308457995,2.8507282685177415,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713133658-352124_before.png,1759713133658-352124_after.png,234.9999999999999,0,-0.102567825,2.8654378628952486,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713134777-542293_before.png,1759713134777-542293_after.png,229.99999999999986,0,-5,0,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713135017-275933_before.png,1759713135017-275933_after.png,224.9999999999999,0,-5,0,,,1.75971E+12,1.75971E+12,57,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713135225-159635_before.png,1759713135225-159635_after.png,219.99999999999986,0,-5,0,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713135434-903570_before.png,1759713135434-903570_after.png,214.99999999999991,0,-5,0,,,1.75971E+12,1.75971E+12,54,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713135657-557862_before.png,1759713135657-557862_after.png,209.9999999999999,0,-5,0,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713135881-18070_before.png,1759713135881-18070_after.png,204.9999999999999,0,-5,0,,,1.75971E+12,1.75971E+12,54,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713136057-171463_before.png,1759713136057-171463_after.png,199.99999999999991,0,-5,0,,,1.75971E+12,1.75971E+12,57,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713136266-7413_before.png,1759713136266-7413_after.png,194.99999999999991,0,-5,0,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713136458-790582_before.png,1759713136458-790582_after.png,189.99999999999994,0,-5,0,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713136633-723696_before.png,1759713136633-723696_after.png,184.99999999999994,0,-5,0,,,1.75971E+12,1.75971E+12,60,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713136809-140003_before.png,1759713136809-140003_after.png,180,0,-5,0,,,1.75971E+12,1.75971E+12,57,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713136986-540171_before.png,1759713136986-540171_after.png,175,0,-5,0,,,1.75971E+12,1.75971E+12,50,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713137145-567783_before.png,1759713137145-567783_after.png,170,0,-5,0,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713137321-486415_before.png,1759713137321-486415_after.png,165,0,-5,0,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713137513-225555_before.png,1759713137513-225555_after.png,160.0000000000001,0,-5,0,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713137690-150156_before.png,1759713137690-150156_after.png,155.0000000000001,0,-5,0,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713137865-916570_before.png,1759713137865-916570_after.png,150.0000000000001,0,-5,0,,,1.75971E+12,1.75971E+12,57,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713138041-28399_before.png,1759713138041-28399_after.png,145.0000000000001,0,-5,0,,,1.75971E+12,1.75971E+12,57,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713138217-426151_before.png,1759713138217-426151_after.png,140.0000000000001,0,-5,0,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713138377-73617_before.png,1759713138377-73617_after.png,135.0000000000001,0,-5,0,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713138553-353662_before.png,1759713138553-353662_after.png,130.00000000000017,0,-5,0,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713138729-127282_before.png,1759713138729-127282_after.png,125.00000000000017,0,-5,0,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713138905-601716_before.png,1759713138905-601716_after.png,120.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,54,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713139081-527813_before.png,1759713139081-527813_after.png,115.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713139258-673088_before.png,1759713139258-673088_after.png,110.00000000000028,0,-5,0,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713139434-533757_before.png,1759713139434-533757_after.png,105.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713139609-798454_before.png,1759713139609-798454_after.png,100.00000000000028,0,-5,0,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713139769-900621_before.png,1759713139769-900621_after.png,95.00000000000028,0,-5,0,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713140601-798804_before.png,1759713140601-798804_after.png,90.00000000000028,0,-5,0,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713141146-860872_before.png,1759713141146-860872_after.png,85.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,59,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713141305-721011_before.png,1759713141305-721011_after.png,80.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713141481-837556_before.png,1759713141481-837556_after.png,75.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713141657-820958_before.png,1759713141657-820958_after.png,70.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713142169-83465_before.png,1759713142169-83465_after.png,65.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713142346-773234_before.png,1759713142346-773234_after.png,60.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,56,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713142521-181234_before.png,1759713142521-181234_after.png,55.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,2,1759713142714-862109_before.png,1759713142714-862109_after.png,50.00000000000023,0,-5,0,,,1.75971E+12,1.75971E+12,58,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713142937-101724_before.png,1759713142937-101724_after.png,50.10752663762224,356.78845823577285,0.1075266376219588,-3.211541764,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713143129-987236_before.png,1759713143129-987236_after.png,50.43131304484524,353.59135369018645,0.3237864072229968,-3.197104546,,,1.75971E+12,1.75971E+12,52,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713143306-125662_before.png,1759713143306-125662_after.png,50.97495647538858,350.42342148443004,0.5436434305433977,-3.167932206,,,1.75971E+12,1.75971E+12,51,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713143498-595417_before.png,1759713143498-595417_after.png,51.74437158201789,347.29999377197737,0.7694151066293671,-3.123427712,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713143690-322477_before.png,1759713143690-322477_after.png,52.74764541941221,344.2372997430051,1.0032738373943175,-3.062694029,,,1.75971E+12,1.75971E+12,54,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713143897-674970_before.png,1759713143897-674970_after.png,53.99478518121373,341.2527627489625,1.2471397618014635,-2.984536994,,,1.75971E+12,1.75971E+12,55,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713144089-762681_before.png,1759713144089-762681_after.png,55.49730644801048,338.3652851132136,1.502521266796748,-2.887477636,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,0,1759713144297-158214_before.png,1759713144297-158214_after.png,57.267592790387994,335.5955026621143,1.770286342377517,-2.769782451,,,1.75971E+12,1.75971E+12,58,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,1,1759713144729-894635_before.png,1759713144729-894635_after.png,55.49730644801048,338.3652851132136,-1.770286342,2.7697824510992177,,,1.75971E+12,1.75971E+12,53,1.75971E+12
VCURIOSITY_29,Set_10_elong_matte_2.glb,1,1759713144905-142344_before.png,1759713144905-142344_after.png,53.99478518121373,341.2527627489625,-1.502521267,2.887477635748837,,,1.75971E+12,1.75971E+12,51,1.75971E+12
