sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms
VCURIOSITY_22,Set_13_orig_matte_0.glb,-1,,,,,,,65.85389154869512,303.22594220328756,,,,1759111742917
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111746838-115432_before.png,1759111746838-115432_after.png,60.853891548695174,303.22594220328756,-5,0,,,1759111746838,1759111746891,53,1759111746895
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111747220-784538_before.png,1759111747220-784538_after.png,55.853891548695174,303.22594220328756,-5,0,,,1759111747220,1759111747272,52,1759111747275
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111748019-386081_before.png,1759111748019-386081_after.png,50.853891548695174,303.22594220328756,-5,0,,,1759111748019,1759111748070,51,1759111748070
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111748419-622764_before.png,1759111748419-622764_after.png,45.85389154869523,303.22594220328756,-5,0,,,1759111748419,1759111748474,55,1759111748476
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111748739-18828_before.png,1759111748739-18828_after.png,40.85389154869529,303.2259422032875,-5,0,,,1759111748739,1759111748790,51,1759111748794
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111749028-176787_before.png,1759111749028-176787_after.png,35.85389154869523,303.2259422032875,-5,0,,,1759111749028,1759111749080,52,1759111749083
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111749331-304586_before.png,1759111749331-304586_after.png,30.853891548695174,303.22594220328756,-5,0,,,1759111749331,1759111749390,59,1759111749391
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111749667-771262_before.png,1759111749667-771262_after.png,25.85389154869523,303.22594220328756,-5,0,,,1759111749667,1759111749718,51,1759111749720
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111750147-94456_before.png,1759111750147-94456_after.png,20.853891548695174,303.2259422032875,-5,0,,,1759111750147,1759111750198,51,1759111750201
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111750819-602267_before.png,1759111750819-602267_after.png,15.853891548695174,303.2259422032875,-5,0,,,1759111750819,1759111750870,51,1759111750872
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111751075-394635_before.png,1759111751075-394635_after.png,10.853891548695174,303.2259422032875,-5,0,,,1759111751075,1759111751125,50,1759111751125
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111751331-867030_before.png,1759111751331-867030_after.png,5.853891548695174,303.2259422032875,-5,0,,,1759111751331,1759111751381,50,1759111751386
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111751555-948089_before.png,1759111751555-948089_after.png,0.8538915486951737,303.2259422032875,-5,0,,,1759111751555,1759111751610,55,1759111751610
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111751843-733194_before.png,1759111751843-733194_after.png,355.8538915486952,303.22594220328745,-5,0,,,1759111751843,1759111751894,51,1759111751896
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111752067-926934_before.png,1759111752067-926934_after.png,350.8538915486952,303.22594220328745,-5,0,,,1759111752067,1759111752118,51,1759111752121
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111752291-594033_before.png,1759111752291-594033_after.png,345.8538915486952,303.22594220328745,-5,0,,,1759111752291,1759111752343,52,1759111752331
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111752547-658399_before.png,1759111752547-658399_after.png,340.8538915486952,303.22594220328745,-5,0,,,1759111752547,1759111752598,51,1759111752601
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111752723-171444_before.png,1759111752723-171444_after.png,335.8538915486951,303.22594220328745,-5,0,,,1759111752723,1759111752774,51,1759111752777
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111752994-691334_before.png,1759111752994-691334_after.png,330.8538915486951,303.2259422032874,-5,0,,,1759111752994,1759111753047,53,1759111753048
VCURIOSITY_22,Set_13_orig_matte_0.glb,2,1759111753219-267457_before.png,1759111753219-267457_after.png,325.85389154869506,303.2259422032874,-5,0,,,1759111753219,1759111753269,50,1759111753271
