sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms
VCURIOSITY_23,Set_13_orig_glossy_1.glb,-1,,,,,,,153.25979464427292,281.16895281235486,,,,1759292377834
VCURIOSITY_23,Set_13_orig_glossy_1.glb,3,1759292381453-649985_before.png,1759292381453-649985_after.png,158.25979464427292,281.16895281235486,5,0,,,1759292381453,1759292381504,51,1759292381509
VCURIOSITY_23,Set_13_orig_glossy_1.glb,3,1759292382221-633462_before.png,1759292382221-633462_after.png,163.25979464427292,281.16895281235486,5,0,,,1759292382221,1759292382272,51,1759292382276
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292382573-82826_before.png,1759292382573-82826_after.png,158.25979464427292,281.16895281235486,-5,0,,,1759292382573,1759292382623,50,1759292382624
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292382829-892375_before.png,1759292382829-892375_after.png,153.25979464427292,281.16895281235486,-5,0,,,1759292382829,1759292382884,55,1759292382885
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292383037-713623_before.png,1759292383037-713623_after.png,148.25979464427292,281.1689528123548,-5,0,,,1759292383037,1759292383091,54,1759292383094
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292383261-808188_before.png,1759292383261-808188_after.png,143.25979464427286,281.16895281235486,-5,0,,,1759292383261,1759292383312,51,1759292383315
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292383501-304294_before.png,1759292383501-304294_after.png,138.25979464427286,281.16895281235486,-5,0,,,1759292383501,1759292383552,51,1759292383552
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292383709-450277_before.png,1759292383709-450277_after.png,133.25979464427286,281.1689528123549,-5,0,,,1759292383709,1759292383764,55,1759292383753
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292383965-759372_before.png,1759292383965-759372_after.png,128.2597946442728,281.16895281235486,-5,0,,,1759292383965,1759292384019,54,1759292384020
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292384189-975791_before.png,1759292384189-975791_after.png,123.25979464427292,281.168952812355,-4.999999999999886,1.1368683772161603e-13,,,1759292384189,1759292384243,54,1759292384247
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292384429-930078_before.png,1759292384429-930078_after.png,118.2597946442728,281.16895281235486,-5.000000000000114,-1.1368683772161603e-13,,,1759292384429,1759292384486,57,1759292384485
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292384637-696744_before.png,1759292384637-696744_after.png,113.25979464427274,281.16895281235486,-5,0,,,1759292384637,1759292384690,53,1759292384694
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292384814-884156_before.png,1759292384814-884156_after.png,108.2597946442728,281.16895281235486,-5,0,,,1759292384814,1759292384867,53,1759292384870
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292385053-319472_before.png,1759292385053-319472_after.png,103.25979464427292,281.168952812355,-4.999999999999886,1.1368683772161603e-13,,,1759292385053,1759292385116,63,1759292385116
VCURIOSITY_23,Set_13_orig_glossy_1.glb,2,1759292385245-736897_before.png,1759292385245-736897_after.png,98.25979464427292,281.1689528123549,-5,0,,,1759292385245,1759292385298,53,1759292385301
