sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms,recovered_after_eulerZ_deg
VCURIOSITY_21,Set_13_elong_matte_2.glb,0,1759103275972-706503_before.png,1759103275972-706503_after.png,240.96800679547704,61.09544436694563,7.226733737978748,2.703774949201488,,,1759103275972,1759103276023,51,1759103276029,156.953448
VCURIOSITY_21,Set_13_elong_matte_2.glb,0,1759103276211-237190_before.png,1759103276211-237190_after.png,249.5751866006558,63.19404288145279,8.607179805178703,2.0985985145071027,,,1759103276211,1759103276261,50,1759103276261,156.132497
VCURIOSITY_21,Set_13_elong_matte_2.glb,0,1759103276419-785029_before.png,1759103276419-785029_after.png,259.41322091431186,64.53645416759366,9.838034313656067,1.342411286140873,,,1759103276419,1759103276473,54,1759103276476,155.481332
VCURIOSITY_21,Set_13_elong_matte_2.glb,0,1759103276643-896677_before.png,1759103276643-896677_after.png,269.99999999999994,65.00000000000006,10.586779085688022,0.463545832406453,,,1759103276643,1759103276697,54,1759103276698,155.000000
VCURIOSITY_21,Set_13_elong_matte_2.glb,0,1759103276850-859407_before.png,1759103276850-859407_after.png,280.586779085688,64.53645416759366,10.586779085688022,-0.463545832406453,,,1759103276850,1759103276901,51,1759103276903,154.688350
VCURIOSITY_21,Set_13_elong_matte_2.glb,0,1759103277042-971749_before.png,1759103277042-971749_after.png,290.4248133993441,63.19404288145279,9.838034313656067,-1.342411286140873,,,1759103277042,1759103277094,52,1759103277093,154.546197
VCURIOSITY_21,Set_13_elong_matte_2.glb,0,1759103277235-601289_before.png,1759103277235-601289_after.png,299.0319932045229,61.09544436694557,8.607179805178816,-2.0985985145072164,,,1759103277235,1759103277286,51,1759103277280,154.573436
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103277842-707448_before.png,1759103277842-707448_after.png,304.03199320452285,61.09544436694563,5,0,,,1759103277842,1759103277893,51,1759103277893,154.542001
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103278002-615044_before.png,1759103278002-615044_after.png,309.03199320452285,61.09544436694563,5,0,,,1759103278002,1759103278055,53,1759103278059,154.339804
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103278178-727172_before.png,1759103278178-727172_after.png,314.0319932045229,61.09544436694557,5,0,,,1759103278178,1759103278229,51,1759103278233,153.960763
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103278339-363235_before.png,1759103278339-363235_after.png,319.03199320452285,61.09544436694557,5,0,,,1759103278339,1759103278392,53,1759103278395,153.393264
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103278499-562409_before.png,1759103278499-562409_after.png,324.03199320452285,61.09544436694557,5,0,,,1759103278499,1759103278551,52,1759103278554,152.619412
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103278659-66808_before.png,1759103278659-66808_after.png,329.03199320452285,61.09544436694557,5,0,,,1759103278659,1759103278709,50,1759103278712,151.613853
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103278851-806846_before.png,1759103278851-806846_after.png,334.03199320452285,61.09544436694557,5,0,,,1759103278851,1759103278902,51,1759103278904,150.342064
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103279027-521468_before.png,1759103279027-521468_after.png,339.03199320452285,61.09544436694557,5,0,,,1759103279027,1759103279079,52,1759103279083,148.757972
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103279203-139591_before.png,1759103279203-139591_after.png,344.03199320452285,61.09544436694557,5,0,,,1759103279203,1759103279261,58,1759103279263,146.800775
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103279443-428959_before.png,1759103279443-428959_after.png,349.03199320452285,61.095444366945515,5,0,,,1759103279443,1759103279493,50,1759103279497,144.390847
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103279652-603576_before.png,1759103279652-603576_after.png,354.03199320452285,61.095444366945515,5,0,,,1759103279652,1759103279705,53,1759103279693,141.424904
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103279842-183394_before.png,1759103279842-183394_after.png,359.03199320452285,61.095444366945515,5,0,,,1759103279842,1759103279895,53,1759103279898,137.771263
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103280035-670199_before.png,1759103280035-670199_after.png,4.031993204522905,61.095444366945515,5.000000000000057,0,,,1759103280035,1759103280093,58,1759103280096,133.267749
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103280291-13237_before.png,1759103280291-13237_after.png,9.031993204522905,61.09544436694546,5,0,,,1759103280291,1759103280341,50,1759103280347,127.728445
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103280499-780284_before.png,1759103280499-780284_after.png,14.031993204522905,61.09544436694546,5,0,,,1759103280499,1759103280553,54,1759103280557,120.971507
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103280707-62609_before.png,1759103280707-62609_after.png,19.031993204524383,61.09544436694648,5.000000000001478,1.0231815394945443e-12,,,1759103280707,1759103280760,53,1759103280760,112.885534
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103280930-846180_before.png,1759103280930-846180_after.png,24.03199320452444,61.09544436694637,5,-1.1368683772161603e-13,,,1759103280930,1759103280981,51,1759103280984,103.541314
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103281123-369153_before.png,1759103281123-369153_after.png,29.031993204524497,61.09544436694637,5,0,,,1759103281123,1759103281177,54,1759103281181,93.304078
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103281683-685591_before.png,1759103281683-685591_after.png,34.03199320452444,61.09544436694625,5,-1.1368683772161603e-13,,,1759103281683,1759103281741,58,1759103281742,82.828797
VCURIOSITY_21,Set_13_elong_matte_2.glb,3,1759103281859-170574_before.png,1759103281859-170574_after.png,39.03199320452444,61.0954443669462,5,0,,,1759103281859,1759103281915,56,1759103281918,72.859658
VCURIOSITY_21,Set_13_elong_glossy_3.glb,-1,,,,,,,260.93840610854835,23.398961869855896,NaN,,,1759103286224,-63.607818
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103287619-132352_before.png,1759103287619-132352_after.png,263.1182962685255,24.09293473076309,2.1798901599771625,0.6939728609072517,,,1759103287619,1759103287671,52,1759103287673,-64.230738
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103287779-301168_before.png,1759103287779-301168_after.png,265.37066172911324,24.594766592722976,2.2523654605877255,0.5018318619598858,,,1759103287779,1759103287835,56,1759103287835,-64.662389
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103288034-865678_before.png,1759103288034-865678_after.png,267.67270064961514,24.898373969403167,2.3020389205019,0.3036073766802474,,,1759103288034,1759103288088,54,1759103288089,-64.916229
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103288242-995824_before.png,1759103288242-995824_after.png,269.99999999999994,25,2.3272993503848056,0.1016260305968899,,,1759103288242,1759103288295,53,1759103288295,-65.000000
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103288402-601881_before.png,1759103288402-601881_after.png,272.3272993503847,24.898373969403167,2.327299350384692,-0.1016260305968899,,,1759103288402,1759103288458,56,1759103288461,-64.916229
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103288563-391715_before.png,1759103288563-391715_after.png,274.6293382708866,24.59476659272292,2.3020389205019,-0.3036073766802474,,,1759103288563,1759103288615,52,1759103288618,-64.662389
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103288755-167264_before.png,1759103288755-167264_after.png,276.8817037314744,24.09293473076309,2.2523654605877255,-0.5018318619597721,,,1759103288755,1759103288810,55,1759103288799,-64.230738
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103288930-118785_before.png,1759103288930-118785_after.png,279.06159389145154,23.398961869855896,2.1798901599771625,-0.6939728609072517,,,1759103288930,1759103288985,55,1759103288988,-63.607818
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103289106-229144_before.png,1759103289106-229144_after.png,281.14842933251805,22.521012118111003,2.086835441066569,-0.8779497517448362,,,1759103289106,1759103289167,61,1759103289169,-62.773565
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103289299-873081_before.png,1759103289299-873081_after.png,283.1242681227916,21.469023519778887,1.9758387902735421,-1.0519885983321728,,,1759103289299,1759103289350,51,1759103289352,-61.699948
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103289475-452682_before.png,1759103289475-452682_after.png,284.9740106527155,20.25437001841067,1.8497425299239012,-1.214653501368275,,,1759103289475,1759103289530,55,1759103289534,-60.349021
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103289682-560930_before.png,1759103289682-560930_after.png,286.6854073505092,18.889520432245376,1.7113966977937025,-1.3648495861652918,,,1759103289682,1759103289733,51,1759103289736,-58.670230
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103289954-256415_before.png,1759103289954-256415_after.png,288.2489023832343,17.38771833485947,1.5634950327250863,-1.501802097385962,,,1759103289954,1759103290005,51,1759103290008,-56.596801
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103290115-921841_before.png,1759103290115-921841_after.png,289.65735726355217,15.762700256994833,1.4084548803178905,-1.6250180778646381,,,1759103290115,1759103290168,53,1759103290172,-54.041144
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103290322-920950_before.png,1759103290322-920950_after.png,290.9057004640017,14.02846264539329,1.2483432004495398,-1.734237611601543,,,1759103290322,1759103290376,54,1759103290378,-50.889490
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103290482-13688_before.png,1759103290482-13688_after.png,291.9905448884872,12.199081690448793,1.0848444244854818,-1.829380954944554,,,1759103290482,1759103290534,52,1759103290538,-46.996928
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103290659-342779_before.png,1759103290659-342779_after.png,292.9098071251436,10.288585136762492,0.9192622366563228,-1.9104965536862437,,,1759103290659,1759103290713,54,1759103290716,-42.186261
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103290834-476120_before.png,1759103290834-476120_after.png,293.66235329431646,8.310871731316865,0.7525461691728879,-1.9777134054456837,,,1759103290834,1759103290886,52,1759103290889,-36.258727
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103291026-657785_before.png,1759103291026-657785_after.png,294.2476877953877,6.279671924441914,0.5853345010712019,-2.0311998068749517,,,1759103291026,1759103291092,66,1759103291091,-29.031993
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103291251-877425_before.png,1759103291251-877425_after.png,294.66569435017504,4.2085425191294235,0.4180065547873255,-2.0711294053124902,,,1759103291251,1759103291314,63,1759103291308,-20.424813
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103291507-445610_before.png,1759103291507-445610_after.png,289.665694350175,4.2085425191294235,-5,0,,,1759103291507,1759103291557,50,1759103291550,-24.633145
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103291714-679394_before.png,1759103291714-679394_after.png,284.665694350175,4.2085425191294235,-5,0,,,1759103291714,1759103291768,54,1759103291771,-31.068912
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103292115-749779_before.png,1759103292115-749779_after.png,279.665694350175,4.2085425191294235,-5,0,,,1759103292115,1759103292182,67,1759103292188,-41.607716
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103292290-588170_before.png,1759103292290-588170_after.png,274.665694350175,4.2085425191294235,-5,0,,,1759103292290,1759103292345,55,1759103292352,-59.727070
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103292450-607526_before.png,1759103292450-607526_after.png,269.66569435017493,4.2085425191294235,-5,0,,,1759103292450,1759103292504,54,1759103292510,-87.882493
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103292627-7338_before.png,1759103292627-7338_after.png,264.66569435017493,4.2085425191294235,-5,0,,,1759103292627,1759103292681,54,1759103292686,-117.023945
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103292819-383758_before.png,1759103292819-383758_after.png,259.66569435017493,4.2085425191294235,-5,0,,,1759103292819,1759103292884,65,1759103292873,-136.484150
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103293011-537660_before.png,1759103293011-537660_after.png,254.6656943501749,4.2085425191294235,-5,0,,,1759103293011,1759103293066,55,1759103293066,-147.805734
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103293202-464476_before.png,1759103293202-464476_after.png,249.66569435017493,4.2085425191294235,-5,0,,,1759103293202,1759103293255,53,1759103293259,-154.656505
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103293410-958908_before.png,1759103293410-958908_after.png,244.665694350175,4.20854251912948,-5,0,,,1759103293410,1759103293466,56,1759103293466,-159.097064
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103293588-904247_before.png,1759103293588-904247_after.png,239.665694350175,4.2085425191294235,-5,0,,,1759103293588,1759103293641,53,1759103293645,-162.150330
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103293794-708441_before.png,1759103293794-708441_after.png,234.665694350175,4.2085425191294235,-5,0,,,1759103293794,1759103293848,54,1759103293852,-164.346775
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103293970-34620_before.png,1759103293970-34620_after.png,229.665694350175,4.2085425191294235,-5,0,,,1759103293970,1759103294024,54,1759103294028,-165.980740
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103294163-228528_before.png,1759103294163-228528_after.png,224.665694350175,4.2085425191294235,-5,0,,,1759103294163,1759103294213,50,1759103294216,-167.226097
VCURIOSITY_21,Set_13_elong_glossy_3.glb,2,1759103294322-726702_before.png,1759103294322-726702_after.png,219.665694350175,4.2085425191294235,-5,0,,,1759103294322,1759103294374,52,1759103294379,-168.191093
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103294930-665723_before.png,1759103294930-665723_after.png,220.00984694617776,8.048866736795901,0.34415259600280024,3.8403242176664207,,,1759103294930,1759103294980,50,1759103294984,-172.352877
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103295090-684048_before.png,1759103295090-684048_after.png,220.57782384963394,11.863615454468857,0.5679769034561559,3.8147487176729555,,,1759103295090,1759103295142,52,1759103295146,-176.655645
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103295330-131852_before.png,1759103295330-131852_after.png,221.3807831762305,15.639470974131768,0.8029593265965786,3.775855519662855,,,1759103295330,1759103295382,52,1759103295381,178.978087
VCURIOSITY_21,Set_13_elong_glossy_3.glb,0,1759103295554-493862_before.png,1759103295554-493862_after.png,222.4344977964559,19.36179432309615,1.053714620225378,3.722323348964437,,,1759103295554,1759103295606,52,1759103295606,174.631344
