sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms,recovered_after_eulerZ_deg
VCURIOSITY_11,Set_12_orig_glossy_1.glb,-1,,,,,,,294.1461084513049,56.77405779671244,NaN,,,1758264383858,-29.147426
VCURIOSITY_11,Set_12_orig_glossy_1.glb,0,1758264385260-452296_before.png,1758264385260-452296_after.png,300.64234204795594,54.46865223719578,6.496233596651109,-2.3054055595166574,,,1758264385260,1758264385318,58,1758264385319,-28.481238
VCURIOSITY_11,Set_12_orig_glossy_1.glb,1,1758264386509-742273_before.png,1758264386509-742273_after.png,294.1461084513049,56.774057796712384,-6.496233596651109,2.3054055595166574,,,1758264386509,1758264386566,57,1758264386568,-29.147426
VCURIOSITY_11,Set_12_orig_glossy_1.glb,1,1758264386925-955128_before.png,1758264386925-955128_after.png,286.73957752738704,58.5250511108145,-7.406530923917899,1.750993314102061,,,1758264386924,1758264386981,57,1758264386975,-29.621652
VCURIOSITY_11,Set_12_orig_glossy_1.glb,1,1758264387197-482034_before.png,1758264387197-482034_after.png,278.5844493550669,59.62449347470681,-8.155128172320133,1.099442363892308,,,1758264387196,1758264387251,55,1758264387253,-29.905501
VCURIOSITY_11,Set_12_orig_glossy_1.glb,1,1758264387452-118409_before.png,1758264387452-118409_after.png,269.99999999999994,59.99999999999994,-8.584449355066909,0.37550652529307627,,,1758264387452,1758264387509,57,1758264387512,-30.000000
VCURIOSITY_11,Set_12_orig_glossy_1.glb,1,1758264387692-94019_before.png,1758264387692-94019_after.png,261.415550644933,59.62449347470681,-8.584449355066909,-0.37550652529307627,,,1758264387692,1758264387745,53,1758264387748,-29.905501
VCURIOSITY_11,Set_12_orig_glossy_1.glb,1,1758264387949-210832_before.png,1758264387949-210832_after.png,253.26042247261285,58.525051110814445,-8.155128172320133,-1.0994423638924218,,,1758264387949,1758264388002,53,1758264388007,-29.621652
VCURIOSITY_11,Set_12_orig_glossy_1.glb,1,1758264388237-280351_before.png,1758264388237-280351_after.png,245.85389154869506,56.774057796712384,-7.406530923917785,-1.750993314102061,,,1758264388237,1758264388290,53,1758264388290,-29.147426
VCURIOSITY_11,Set_12_orig_glossy_1.glb,1,1758264388654-177942_before.png,1758264388654-177942_after.png,239.357657952044,54.46865223719578,-6.496233596651109,-2.3054055595166574,,,1758264388654,1758264388709,55,1758264388708,-28.481238
VCURIOSITY_11,Set_12_orig_glossy_1.glb,1,1758264388924-350463_before.png,1758264388924-350463_after.png,233.79601025489382,51.71009586825147,-5.5616476971501925,-2.758556368944255,,,1758264388924,1758264388975,51,1758264388969,-27.621130
