sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms
VCURIOSITY_16,Set_10_elong_matte_2.glb,-1,,,,,,,298.2086680881048,338.3652851132136,,,,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,0,1759372617327-914572_before.png,1759372617327-914572_after.png,296.3410010685859,336.07253527924104,-1.86766702,-2.292749834,,,1.75937E+12,1.75937E+12,52,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,0,1759372617488-189825_before.png,1759372617488-189825_after.png,294.2317823277716,333.93534903179284,-2.109218741,-2.137186247,,,1.75937E+12,1.75937E+12,53,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,0,1759372617663-956413_before.png,1759372617663-956413_after.png,291.8815068184128,331.97567932639527,-2.350275509,-1.959669705,,,1.75937E+12,1.75937E+12,58,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,0,1759372617823-990742_before.png,1759372617823-990742_after.png,289.29534273533125,330.2159902,-2.586164083,-1.759689167,,,1.75937E+12,1.75937E+12,53,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,0,1759372617983-102762_before.png,1759372617983-102762_after.png,286.48456515605204,328.6786956204022,-2.810777579,-1.537294539,,,1.75937E+12,1.75937E+12,55,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,0,1759372618159-399582_before.png,1759372618159-399582_after.png,283.46783422574646,327.3853928516934,-3.01673093,-1.293302769,,,1.75937E+12,1.75937E+12,51,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,2,1759372618303-662460_before.png,1759372618303-662460_after.png,278.46783422574646,327.3853928516934,-5,0,,,1.75937E+12,1.75937E+12,52,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,2,1759372618447-740262_before.png,1759372618447-740262_after.png,273.4678342257465,327.3853928516934,-5,0,,,1.75937E+12,1.75937E+12,51,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,2,1759372618991-74316_before.png,1759372618991-74316_after.png,268.46783422574646,327.3853928516934,-5,0,,,1.75937E+12,1.75937E+12,52,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,2,1759372619167-233924_before.png,1759372619167-233924_after.png,263.4678342257465,327.3853928516934,-5,0,,,1.75937E+12,1.75937E+12,52,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,2,1759372619343-416540_before.png,1759372619343-416540_after.png,258.4678342257465,327.3853928516934,-5,0,,,1.75937E+12,1.75937E+12,53,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,2,1759372619535-811774_before.png,1759372619535-811774_after.png,253.46783422574651,327.3853928516934,-5,0,,,1.75937E+12,1.75937E+12,50,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,2,1759372619728-854498_before.png,1759372619728-854498_after.png,248.46783422574646,327.3853928516934,-5,0,,,1.75937E+12,1.75937E+12,51,1.75937E+12
VCURIOSITY_16,Set_10_elong_matte_2.glb,2,1759372619904-661431_before.png,1759372619904-661431_after.png,243.46783422574646,327.3853928516934,-5,0,,,1.75937E+12,1.75937E+12,57,1.75937E+12
