sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms,recovered_after_eulerZ_deg
VCURIOSITY_32,Set_12_orig_matte_0.glb,-1,,,,,,,238.76748145852997,16.665768674058143,NaN,,,1760045414940,144.470355
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045416801-955011_before.png,1760045416801-955011_after.png,243.76748145853003,16.665768674058143,5,0,,,1760045416801,1760045416866,65,1760045416881,141.208519
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045417086-440630_before.png,1760045417086-440630_after.png,248.76748145852997,16.665768674058143,5,0,,,1760045417086,1760045417147,61,1760045417164,137.159511
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045417306-194102_before.png,1760045417306-194102_after.png,253.76748145852997,16.665768674058143,5,0,,,1760045417306,1760045417364,58,1760045417377,132.126486
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045417469-833525_before.png,1760045417469-833525_after.png,258.76748145852997,16.665768674058143,5,0,,,1760045417469,1760045417533,64,1760045417549,125.888124
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045417658-793321_before.png,1760045417658-793321_after.png,263.76748145852997,16.665768674058143,5,0,,,1760045417658,1760045417716,58,1760045417728,118.245172
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045417833-699230_before.png,1760045417833-699230_after.png,268.76748145853,16.665768674058143,5,0,,,1760045417833,1760045417897,64,1760045417898,109.124993
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045418590-877183_before.png,1760045418590-877183_after.png,273.76748145852997,16.665768674058143,5,0,,,1760045418590,1760045418650,60,1760045418654,98.737385
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045418689-838593_before.png,1760045418689-838593_after.png,278.76748145852997,16.665768674058143,5,0,,,1760045418688,1760045418748,60,1760045418764,87.677321
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045428413-516982_before.png,1760045428413-516982_after.png,283.76748145852997,16.665768674058143,5,0,,,1760045428413,1760045428465,52,1760045428482,76.802499
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045428557-585937_before.png,1760045428557-585937_after.png,288.76748145853,16.665768674058143,5,0,,,1760045428557,1760045428615,58,1760045428618,66.894072
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045428714-142004_before.png,1760045428714-142004_after.png,293.76748145852997,16.6657686740582,5,0,,,1760045428714,1760045428766,52,1760045428775,58.384883
VCURIOSITY_32,Set_12_orig_matte_0.glb,3,1760045428877-304135_before.png,1760045428877-304135_after.png,298.76748145852997,16.6657686740582,5,0,,,1760045428877,1760045428931,54,1760045428938,51.347443
