sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms
VCURIOSITY_9,Set_10_elong_glossy_3.glb,-1,,,,,,,349.9625769540893,4.923849754810817,,,,1758247852764
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247861108-552609_before.png,1758247861108-552609_after.png,350,0,0.03742304591071388,-4.923849754810817,,,1758247861108,1758247861162,54,1758247861167
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247861395-704940_before.png,1758247861395-704940_after.png,349.9625769540893,355.0761502451892,-0.03742304591071388,-4.923849754810817,,,1758247861395,1758247861445,50,1758247861452
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247861652-440071_before.png,1758247861652-440071_after.png,349.84891828895184,350.15344806016594,-0.11365866513745004,-4.92270218502324,,,1758247861651,1758247861706,55,1758247861710
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247861908-781122_before.png,1758247861908-781122_after.png,349.65472995385005,345.2331103914288,-0.19418833510178501,-4.920337668737147,,,1758247861908,1758247861962,54,1758247861967
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247862212-704071_before.png,1758247862212-704071_after.png,349.3724158616691,340.3165019205863,-0.28231409218096815,-4.916608470842448,,,1758247862212,1758247862266,54,1758247862270
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247862500-401048_before.png,1758247862500-401048_after.png,348.9903392787798,335.405233407277,-0.38207658288934,-4.911268513309324,,,1758247862500,1758247862555,55,1758247862559
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247863348-975237_before.png,1758247863348-975237_after.png,348.4916066341777,330.50129576889634,-0.4987326446021143,-4.903937638380739,,,1758247863348,1758247863405,57,1758247863410
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247864259-257065_before.png,1758247864259-257065_after.png,347.85212843014614,325.6072549000222,-0.6394782040315476,-4.894040868874072,,,1758247864259,1758247864312,53,1758247864319
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247865907-220346_before.png,1758247865907-220346_after.png,347.0375210000399,320.7265497926504,-0.8146074301062072,-4.880705107371796,,,1758247865907,1758247865960,53,1758247865965
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247866196-545982_before.png,1758247866196-545982_after.png,345.99805783448306,315.8639705361752,-1.0394631655567537,-4.862579256475215,,,1758247866196,1758247866255,59,1758247866259
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247866420-71119_before.png,1758247866420-71119_after.png,344.66018550081196,311.02646137001545,-1.3378723336711573,-4.837509166159748,,,1758247866420,1758247866472,52,1758247866477
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247866612-339109_before.png,1758247866612-339109_after.png,342.91169708688335,306.22453955139275,-1.7484884139286123,-4.801921818622759,,,1758247866612,1758247866664,52,1758247866669
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247866835-4647_before.png,1758247866835-4647_after.png,340.5745998593171,301.47494888918544,-2.3370972275662325,-4.749590662207311,,,1758247866835,1758247866891,56,1758247866896
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247867059-87448_before.png,1758247867059-87448_after.png,337.35287375404204,296.8059571185472,-3.2217261052751383,-4.668991770638286,,,1758247867059,1758247867116,57,1758247867119
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247867316-347674_before.png,1758247867316-347674_after.png,332.72683044319626,292.26874449529686,-4.626043310845716,-4.537212623250298,,,1758247867316,1758247867370,54,1758247867375
VCURIOSITY_9,Set_10_elong_glossy_3.glb,3,1758247867795-409598_before.png,1758247867795-409598_after.png,337.72683044319626,292.2687444952968,5,0,,,1758247867795,1758247867848,53,1758247867849
VCURIOSITY_9,Set_10_elong_glossy_3.glb,3,1758247868051-472602_before.png,1758247868051-472602_after.png,342.72683044319626,292.2687444952968,5,0,,,1758247868051,1758247868101,50,1758247868105
VCURIOSITY_9,Set_10_elong_glossy_3.glb,3,1758247868292-227_before.png,1758247868292-227_after.png,347.72683044319626,292.2687444952968,5,0,,,1758247868292,1758247868345,53,1758247868349
VCURIOSITY_9,Set_10_elong_glossy_3.glb,2,1758247868612-84755_before.png,1758247868612-84755_after.png,342.7268304431962,292.2687444952968,-5,0,,,1758247868612,1758247868662,50,1758247868665
VCURIOSITY_9,Set_10_elong_glossy_3.glb,2,1758247868772-913942_before.png,1758247868772-913942_after.png,337.7268304431962,292.2687444952968,-5,0,,,1758247868772,1758247868824,52,1758247868829
VCURIOSITY_9,Set_10_elong_glossy_3.glb,2,1758247868915-727080_before.png,1758247868915-727080_after.png,332.7268304431962,292.2687444952968,-5,0,,,1758247868915,1758247868972,57,1758247868971
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247869124-695232_before.png,1758247869124-695232_after.png,325.7343684895377,287.9638601298313,-6.992461953658449,-4.304884365465568,,,1758247869124,1758247869180,56,1758247869184
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247869300-234616_before.png,1758247869300-234616_after.png,314.5614514132574,284.1060442605663,-11.172917076280328,-3.857815869264982,,,1758247869300,1758247869350,50,1758247869355
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247869443-276503_before.png,1758247869443-276503_after.png,296.302486345342,281.16895281235486,-18.25896506791537,-2.937091448211504,,,1758247869443,1758247869495,52,1758247869499
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247869636-552129_before.png,1758247869636-552129_after.png,269.9999999999993,280,-26.302486345342686,-1.1689528123548598,,,1758247869636,1758247869692,56,1758247869696
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247870083-652055_before.png,1758247870083-652055_after.png,243.69751365465706,281.168952812355,-26.30248634534223,1.1689528123549735,,,1758247870083,1758247870137,54,1758247870143
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247870260-41002_before.png,1758247870260-41002_after.png,225.43854858674203,284.1060442605665,-18.258965067915028,2.937091448211504,,,1758247870260,1758247870312,52,1758247870316
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247870451-872860_before.png,1758247870451-872860_after.png,214.26563151046193,287.96386012983146,-11.1729170762801,3.857815869264982,,,1758247870451,1758247870503,52,1758247870507
VCURIOSITY_9,Set_10_elong_glossy_3.glb,0,1758247870643-66350_before.png,1758247870643-66350_after.png,207.27316955680354,292.268744495297,-6.992461953658449,4.304884365465568,,,1758247870643,1758247870697,54,1758247870702
