sessionId,model,actionId,s_t_img,s_t1_img,after_yaw,after_pitch,delta_yaw,delta_pitch,init_yaw,init_pitch,t_start_ms,t_end_ms,duration_ms,server_received_ms,recovered_after_eulerZ_deg
VCURIOSITY_3,Set_11_elong_glossy_3.glb,-1,,,,,,,269.12961532502,4.923849754810817,NaN,,,1758172423610,95.076733
VCURIOSITY_3,Set_11_elong_glossy_3.glb,3,1758172443867-53633_before.png,1758172443867-53633_after.png,274.12961532502,4.923849754810817,5,0,,,1758172443867,1758172443922,55,1758172443928,94.182729
VCURIOSITY_3,Set_11_elong_glossy_3.glb,3,1758172444651-636573_before.png,1758172444651-636573_after.png,279.12961532502,4.923849754810817,5,0,,,1758172444651,1758172444709,58,1758172444712,93.254894
VCURIOSITY_3,Set_11_elong_glossy_3.glb,3,1758172445259-970008_before.png,1758172445259-970008_after.png,284.12961532502,4.923849754810817,5,0,,,1758172445259,1758172445310,51,1758172445313,92.300589
VCURIOSITY_3,Set_11_elong_glossy_3.glb,3,1758172445771-686322_before.png,1758172445771-686322_after.png,289.12961532502,4.923849754810817,5,0,,,1758172445771,1758172445845,74,1758172445847,91.327497
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172447404-460868_before.png,1758172447404-460868_after.png,289.46785920751825,3.270439851564447,0.33824388249831827,-1.65340990324637,,,1758172447404,1758172447456,52,1758172447448,91.310099
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172447787-767812_before.png,1758172447787-767812_after.png,289.66813492210485,1.594866532727906,0.20027571458660987,-1.6755733188365411,,,1758172447787,1758172447845,58,1758172447845,91.302937
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172448139-28607_before.png,1758172448139-28607_after.png,289.72993630952175,359.90852057202443,0.061801387416835496,-1.6863459607034201,,,1758172448139,1758172448190,51,1758172448189,91.305732
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172448331-54328_before.png,1758172448331-54328_after.png,289.6531121055651,358.2227918825503,-0.07682420395667577,-1.6857286894741037,,,1758172448331,1758172448386,55,1758172448389,91.318592
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172448603-102049_before.png,1758172448603-102049_after.png,289.43785069550876,356.54907046035527,-0.21526141005642785,-1.673721422195058,,,1758172448603,1758172448653,50,1758172448656,91.342020
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172449307-305624_before.png,1758172449307-305624_after.png,284.4378506955087,356.5490704603553,-5,0,,,1758172449307,1758172449358,51,1758172449361,90.100768
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172451723-410301_before.png,1758172451723-410301_after.png,279.43785069550887,356.5490704603552,-4.999999999999773,-1.1368683772161603e-13,,,1758172451723,1758172451778,55,1758172451778,88.858655
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172452283-591183_before.png,1758172452283-591183_after.png,279.10520952991124,355.7430015450326,-0.33264116559757895,-0.8060689153226122,,,1758172452283,1758172452337,54,1758172452344,88.828905
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172452987-39808_before.png,1758172452987-39808_after.png,274.1052095299113,355.7430015450326,-5,0,,,1758172452987,1758172453044,57,1758172453046,87.123679
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172453323-939824_before.png,1758172453323-939824_after.png,273.7187078029094,355.4016663483224,-0.3865017270018143,-0.34133519671013346,,,1758172453323,1758172453378,55,1758172453382,87.024419
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172453531-95539_before.png,1758172453531-95539_after.png,273.30362037489374,355.09525546487606,-0.4150874280156813,-0.3064108834463468,,,1758172453531,1758172453589,58,1758172453592,86.893630
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172453708-625746_before.png,1758172453708-625746_after.png,272.863078402488,354.826140024364,-0.44054197240575377,-0.269115440511996,,,1758172453708,1758172453759,51,1758172453763,86.724809
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172453883-65720_before.png,1758172453883-65720_after.png,272.400428060663,354.5964096055053,-0.46265034182499676,-0.2297304188587077,,,1758172453883,1758172453934,51,1758172453938,86.508574
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172454028-909973_before.png,1758172454028-909973_after.png,271.91920559970833,354.407853497271,-0.4812224609546547,-0.18855610823425195,,,1758172454028,1758172454079,51,1758172454082,86.231183
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172454219-510979_before.png,1758172454219-510979_after.png,271.4231094493806,354.2619442722272,-0.49609615032773036,-0.14590922504385162,,,1758172454219,1758172454276,57,1758172454279,85.871972
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172454604-215683_before.png,1758172454604-215683_after.png,266.4231094493806,354.2619442722272,-5,0,,,1758172454603,1758172454659,56,1758172454661,80.277866
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172454683-321824_before.png,1758172454683-321824_after.png,265.9361501358836,354.595301130921,-0.48695931349698185,0.3333568586938327,,,1758172454683,1758172454736,53,1758172454742,79.194611
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172455787-440061_before.png,1758172455787-440061_after.png,265.4805648317445,354.9697067469776,-0.4555853041390492,0.37440561605660605,,,1758172455787,1758172455849,62,1758172455855,77.741616
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172456123-716872_before.png,1758172456123-716872_after.png,265.0597612376899,355.3822570898018,-0.4208035940546324,0.41255034282426095,,,1758172456123,1758172456174,51,1758172456181,75.725316
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172456395-403941_before.png,1758172456395-403941_after.png,264.67685620975965,355.8297674008639,-0.3829050279302919,0.4475103110621603,,,1758172456395,1758172456446,51,1758172456446,72.789770
VCURIOSITY_3,Set_11_elong_glossy_3.glb,3,1758172457147-606573_before.png,1758172457147-606573_after.png,269.67685620975965,355.8297674008639,5,0,,,1758172457147,1758172457204,57,1758172457204,85.009090
VCURIOSITY_3,Set_11_elong_glossy_3.glb,3,1758172457611-975008_before.png,1758172457611-975008_after.png,274.67685620975965,355.8297674008639,5,0,,,1758172457611,1758172457665,54,1758172457668,97.730894
VCURIOSITY_3,Set_11_elong_glossy_3.glb,3,1758172457851-342159_before.png,1758172457851-342159_after.png,279.67685620975965,355.8297674008639,5,0,,,1758172457851,1758172457902,51,1758172457910,109.687434
VCURIOSITY_3,Set_11_elong_glossy_3.glb,3,1758172458043-422365_before.png,1758172458043-422365_after.png,284.67685620975965,355.8297674008639,5,0,,,1758172458043,1758172458102,59,1758172458105,119.990592
VCURIOSITY_3,Set_11_elong_glossy_3.glb,3,1758172458235-357705_before.png,1758172458235-357705_after.png,289.67685620975965,355.8297674008639,5,0,,,1758172458235,1758172458296,61,1758172458295,128.381546
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172458491-149404_before.png,1758172458491-149404_after.png,289.26383332946887,354.16222122296176,-0.41302288029078227,-1.667546177902068,,,1758172458491,1758172458547,56,1758172458550,135.283209
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172458668-773350_before.png,1758172458668-773350_after.png,288.71211874845443,352.5344300212531,-0.5517145810144939,-1.6277912017086464,,,1758172458668,1758172458718,50,1758172458721,144.615022
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172458843-789600_before.png,1758172458843-789600_after.png,288.0233231439876,350.9579282923409,-0.6887956044668044,-1.5765017289122625,,,1758172458843,1758172458896,53,1758172458895,156.976025
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172459036-818791_before.png,1758172459036-818791_after.png,287.19971427640587,349.4442088878529,-0.8236088675816973,-1.5137194044880289,,,1758172459036,1758172459093,57,1758172459097,172.230836
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172459212-971034_before.png,1758172459212-971034_after.png,286.24437246990385,348.00467589459055,-0.9553418065020196,-1.4395329932623326,,,1758172459212,1758172459262,50,1758172459266,-171.293497
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172459403-956040_before.png,1758172459403-956040_after.png,285.16136289877124,346.6505758534975,-1.0830095711326067,-1.3541000410930337,,,1758172459403,1758172459460,57,1758172459447,-156.176404
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172459580-281650_before.png,1758172459580-281650_after.png,283.95591433421384,345.3929049788294,-1.2054485645574005,-1.2576708746680652,,,1758172459580,1758172459636,56,1758172459638,-143.998180
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172459739-32345_before.png,1758172459739-32345_after.png,282.6345910623896,344.2422913723204,-1.3213232718242125,-1.1506136065090686,,,1758172459739,1758172459793,54,1758172459792,-134.825559
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172459915-220907_before.png,1758172459915-220907_after.png,281.20544198771836,343.2088530317702,-1.4291490746711588,-1.0334383405502194,,,1758172459915,1758172459968,53,1758172459968,-128.042917
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172460092-337111_before.png,1758172460092-337111_after.png,279.6781090804232,342.3020346976142,-1.5273329072952038,-0.9068183341560143,,,1758172460091,1758172460142,51,1758172460144,-122.995991
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172460460-359369_before.png,1758172460460-359369_after.png,278.06387701297393,341.5304291284354,-1.6142320674492794,-0.771605569178746,,,1758172460460,1758172460514,54,1758172460517,-119.183318
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172460651-965521_before.png,1758172460651-965521_after.png,276.3756477245897,340.9015909891002,-1.6882292883842638,-0.6288381393351301,,,1758172460651,1758172460702,51,1758172460706,-116.255612
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172460827-508169_before.png,1758172460827-508169_after.png,274.6278281941428,340.4218538037871,-1.7478195304469182,-0.47973718531306986,,,1758172460827,1758172460878,51,1758172460882,-113.975204
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172461019-417580_before.png,1758172461019-417580_after.png,272.83612688023135,340.09616193770967,-1.791701313911517,-0.32569186607747724,,,1758172461019,1758172461071,52,1758172461073,-112.179789
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172461195-863807_before.png,1758172461195-863807_after.png,271.017263485798,339.92792991612106,-1.818863394433265,-0.1682320215886648,,,1758172461195,1758172461245,50,1758172461248,-110.757063
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172463163-567311_before.png,1758172463163-567311_after.png,269.18860668319013,339.9189402906594,-1.8286568026078385,-0.008989625461708783,,,1758172463163,1758172463218,55,1758172463217,-109.628140
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172463355-433562_before.png,1758172463355-433562_after.png,267.3677635180131,340.06928867953184,-1.8208431651770525,0.1503483888724304,,,1758172463355,1758172463407,52,1758172463406,-108.736883
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172463565-611508_before.png,1758172463565-611508_after.png,265.5721506621631,340.37738078735055,-1.7956128558499813,0.3080921078187657,,,1758172463565,1758172463624,59,1758172463617,-108.043014
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172463772-142951_before.png,1758172463772-142951_after.png,263.81858018001617,340.83998166842764,-1.7535704821468698,0.4626008810771509,,,1758172463772,1758172463825,53,1758172463824,-107.517635
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172463963-23487_before.png,1758172463963-23487_after.png,262.1228904749125,341.4523129151002,-1.6956897051036321,0.612331246672511,,,1758172463963,1758172464024,61,1758172464029,-107.140288
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172464411-831881_before.png,1758172464411-831881_after.png,260.4996470226111,342.20818952068737,-1.6232434523013808,0.7558766055872184,,,1758172464411,1758172464462,51,1758172464465,-106.897025
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172464571-973122_before.png,1758172464571-973122_after.png,255.49964702261107,342.20818952068737,-5,0,,,1758172464571,1758172464643,72,1758172464646,-106.243986
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172464971-810263_before.png,1758172464971-810263_after.png,250.49964702261104,342.20818952068737,-5,0,,,1758172464971,1758172465025,54,1758172465028,-105.468637
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172465115-152541_before.png,1758172465115-152541_after.png,245.49964702261104,342.20818952068737,-5,0,,,1758172465115,1758172465169,54,1758172465171,-104.574465
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172465275-232644_before.png,1758172465275-232644_after.png,240.49964702261104,342.20818952068737,-5,0,,,1758172465275,1758172465332,57,1758172465335,-103.565888
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172465419-236780_before.png,1758172465419-236780_after.png,235.49964702261104,342.2081895206874,-5,0,,,1758172465419,1758172465473,54,1758172465473,-102.448380
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172465579-625281_before.png,1758172465579-625281_after.png,230.49964702261104,342.2081895206874,-5,0,,,1758172465579,1758172465629,50,1758172465632,-101.228587
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172465723-205953_before.png,1758172465723-205953_after.png,225.49964702261101,342.2081895206874,-5,0,,,1758172465723,1758172465774,51,1758172465776,-99.914417
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172465899-763460_before.png,1758172465899-763460_after.png,220.49964702261101,342.2081895206874,-5,0,,,1758172465899,1758172465964,65,1758172465958,-98.515096
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172466075-965015_before.png,1758172466075-965015_after.png,215.49964702261101,342.2081895206874,-5,0,,,1758172466075,1758172466130,55,1758172466134,-97.041172
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172466251-966218_before.png,1758172466251-966218_after.png,210.49964702261104,342.2081895206874,-5,0,,,1758172466251,1758172466303,52,1758172466305,-95.504465
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172466427-970967_before.png,1758172466427-970967_after.png,205.4996470226111,342.2081895206876,-5,2.2737367544323206e-13,,,1758172466427,1758172466477,50,1758172466482,-93.917951
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172466587-947347_before.png,1758172466587-947347_after.png,200.4996470226111,342.20818952068754,-5,0,,,1758172466587,1758172466638,51,1758172466638,-92.295583
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172466763-874228_before.png,1758172466763-874228_after.png,195.4996470226111,342.20818952068754,-5,0,,,1758172466763,1758172466814,51,1758172466817,-90.652047
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172466923-177359_before.png,1758172466923-177359_after.png,190.4996470226111,342.20818952068754,-5,0,,,1758172466923,1758172466976,53,1758172466980,-89.002475
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172467115-201074_before.png,1758172467115-201074_after.png,185.49964702261113,342.2081895206875,-5,0,,,1758172467115,1758172467166,51,1758172467166,-87.362132
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172467291-338754_before.png,1758172467291-338754_after.png,180.49964702261116,342.2081895206875,-5,0,,,1758172467291,1758172467343,52,1758172467346,-85.746083
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172467515-831974_before.png,1758172467515-831974_after.png,175.49964702261116,342.2081895206875,-5,0,,,1758172467515,1758172467577,62,1758172467564,-84.168882
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172467691-153100_before.png,1758172467691-153100_after.png,170.49964702261116,342.2081895206875,-5,0,,,1758172467691,1758172467750,59,1758172467750,-82.644295
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172467995-503140_before.png,1758172467995-503140_after.png,170.7233098333752,347.1413064940047,0.22366281076403993,4.933116973317283,,,1758172467995,1758172468046,51,1758172468049,-82.805623
VCURIOSITY_3,Set_11_elong_glossy_3.glb,0,1758172468203-803988_before.png,1758172468203-803988_after.png,170.87004176753555,352.0770255680881,0.146731934160357,4.9357190740834085,,,1758172468203,1758172468254,51,1758172468256,-82.907787
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172468347-241000_before.png,1758172468347-241000_after.png,165.87004176753567,352.07702556808806,-4.999999999999886,0,,,1758172468347,1758172468401,54,1758172468403,-82.340391
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172468507-85268_before.png,1758172468507-85268_after.png,160.87004176753567,352.07702556808806,-5,0,,,1758172468507,1758172468559,52,1758172468546,-81.831954
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172468651-647436_before.png,1758172468651-647436_after.png,155.87004176753567,352.07702556808806,-5,0,,,1758172468651,1758172468704,53,1758172468699,-81.385983
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172468827-702539_before.png,1758172468827-702539_after.png,150.87004176753567,352.07702556808806,-5,0,,,1758172468827,1758172468883,56,1758172468886,-81.005492
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172468987-791937_before.png,1758172468987-791937_after.png,145.87004176753567,352.07702556808806,-5,0,,,1758172468987,1758172469037,50,1758172469040,-80.693003
VCURIOSITY_3,Set_11_elong_glossy_3.glb,2,1758172469291-86388_before.png,1758172469291-86388_after.png,140.87004176753567,352.07702556808806,-5,0,,,1758172469291,1758172469347,56,1758172469351,-80.450551
